timestamp,anomaly_score,y_true,y_pred_bf,y_pred_pot
2026-05-30T15:37:08Z,-9571.517,1,1,0
2026-05-30T15:37:13Z,-9550.911,1,1,0
2026-05-30T15:37:18Z,-9499.122,1,1,0
2026-05-30T15:37:23Z,-9455.623,1,1,0
2026-05-30T15:37:28Z,-9424.739,1,1,0
2026-05-30T15:37:33Z,-9398.608,1,1,0
2026-05-30T15:37:38Z,-9364.238,1,1,0
2026-05-30T15:37:43Z,-9334.585,0,1,0
2026-05-30T15:37:48Z,-9301.062,0,1,0
2026-05-30T15:37:53Z,-9273.981,0,1,0
2026-05-30T15:37:58Z,-9259.155,0,1,0
2026-05-30T15:38:03Z,-9240.575,0,1,0
2026-05-30T15:38:08Z,-9226.944,0,1,0
2026-05-30T15:38:13Z,-9215.549,0,1,0
2026-05-30T15:38:18Z,-9712.406,0,1,0
2026-05-30T15:38:23Z,-9697.578,0,1,0
2026-05-30T15:38:28Z,-9685.794,0,1,0
2026-05-30T15:38:33Z,-9683.754,0,1,0
2026-05-30T15:38:38Z,-9678.4375,0,1,0
2026-05-30T15:38:43Z,-9669.86,0,1,0
2026-05-30T15:38:48Z,-9671.805,0,1,0
2026-05-30T15:38:53Z,-9676.505,0,1,0
2026-05-30T15:38:58Z,-9681.635,0,1,0
2026-05-30T15:39:03Z,-9691.987,0,1,0
2026-05-30T15:39:08Z,-9697.056,0,1,0
2026-05-30T15:39:13Z,-9702.168,0,1,0
2026-05-30T15:39:18Z,-9709.433,0,1,0
2026-05-30T15:39:23Z,-9707.875,0,1,0
2026-05-30T15:39:28Z,-9707.837,0,1,0
2026-05-30T15:39:33Z,-9704.797,0,1,0
2026-05-30T15:39:38Z,-9701.096,0,1,0
2026-05-30T15:39:43Z,-9693.056,0,1,0
2026-05-30T15:39:48Z,-9694.266,0,1,0
2026-05-30T15:39:53Z,-9679.436,0,1,0
2026-05-30T15:39:58Z,-9662.506,0,1,0
2026-05-30T15:40:03Z,-9642.835,0,1,0
2026-05-30T15:40:08Z,-9638.553,0,1,0
2026-05-30T15:40:13Z,-9638.519,0,1,0
2026-05-30T15:40:18Z,-9632.752,0,1,0
2026-05-30T15:40:23Z,-9626.551,0,1,0
2026-05-30T15:40:28Z,-9619.737,0,1,0
2026-05-30T15:40:33Z,-9609.792,0,1,0
2026-05-30T15:40:38Z,-9599.225,0,1,0
2026-05-30T15:40:43Z,-9596.388,0,1,0
2026-05-30T15:40:48Z,-9594.195,0,1,0
2026-05-30T15:40:53Z,-9593.566,0,1,0
2026-05-30T15:40:58Z,-9595.878,0,1,0
2026-05-30T15:41:03Z,-9594.698,0,1,0
2026-05-30T15:41:08Z,-9597.435,0,1,0
2026-05-30T15:41:13Z,-9601.307,0,1,0
2026-05-30T15:41:18Z,-9603.036,0,1,0
2026-05-30T15:41:23Z,-9604.587,0,1,0
2026-05-30T15:41:28Z,-9604.405,0,1,0
2026-05-30T15:41:33Z,-9596.013,0,1,0
2026-05-30T15:41:38Z,-9592.926,0,1,0
2026-05-30T15:41:43Z,-9599.877,0,1,0
2026-05-30T15:41:48Z,-9607.724,0,1,0
2026-05-30T15:41:53Z,-9621.1,0,1,0
2026-05-30T15:41:58Z,-9636.673,0,1,0
2026-05-30T15:42:03Z,-9657.397,0,1,0
2026-05-30T15:42:08Z,-9665.515,0,1,0
2026-05-30T15:42:13Z,-9681.579,0,1,0
2026-05-30T15:42:18Z,-9689.965,0,1,0
2026-05-30T15:42:23Z,-9715.27,0,1,0
2026-05-30T15:42:28Z,-11646.106,0,1,1
2026-05-30T15:42:33Z,-11689.342,0,1,1
2026-05-30T15:42:38Z,-11716.034,0,1,1
2026-05-30T15:42:43Z,-11741.366,1,1,1
2026-05-30T15:42:48Z,-11758.318,1,1,1
2026-05-30T15:42:53Z,-11781.42,1,1,1
2026-05-30T15:42:58Z,-11809.21,1,1,1
2026-05-30T15:43:03Z,-11837.396,1,1,1
2026-05-30T15:43:08Z,-11864.31,1,1,1
2026-05-30T15:43:13Z,-11882.52,1,1,1
2026-05-30T15:43:18Z,-11897.271,1,1,1
2026-05-30T15:43:23Z,-11911.935,1,1,1
2026-05-30T15:43:28Z,-11926.511,1,1,1
2026-05-30T15:43:33Z,-11937.891,1,1,1
2026-05-30T15:43:38Z,-11948.087,0,1,1
2026-05-30T15:43:43Z,-11959.018,0,1,1
2026-05-30T15:43:48Z,-11965.442,0,1,1
2026-05-30T15:43:53Z,-11964.755,0,1,1
2026-05-30T15:43:58Z,-11953.242,0,1,1
2026-05-30T15:44:03Z,-11941.401,0,1,1
2026-05-30T15:44:08Z,-11929.073,0,1,1
2026-05-30T15:44:13Z,-11908.349,0,1,1
2026-05-30T15:44:18Z,-11888.881,0,1,1
2026-05-30T15:44:23Z,-11860.314,0,1,1
2026-05-30T15:44:28Z,-11835.809,0,1,1
2026-05-30T15:44:33Z,-11806.424,0,1,1
2026-05-30T15:44:38Z,-11770.763,0,1,1
2026-05-30T15:44:43Z,-11739.472,0,1,1
2026-05-30T15:44:48Z,-11713.831,0,1,1
2026-05-30T15:44:53Z,-11689.683,0,1,1
2026-05-30T15:44:58Z,-11657.239,0,1,1
2026-05-30T15:45:03Z,-11625.131,0,1,1
2026-05-30T15:45:08Z,-11602.289,0,1,1
2026-05-30T15:45:13Z,-11580.292,0,1,1
2026-05-30T15:45:18Z,-11547.405,0,1,1
2026-05-30T15:45:23Z,-11512.199,0,1,1
2026-05-30T15:45:28Z,-11488.65,0,1,1
2026-05-30T15:45:33Z,-11473.482,0,1,1
2026-05-30T15:45:38Z,-11462.215,0,1,0
2026-05-30T15:45:43Z,-11457.429,0,1,0
2026-05-30T15:45:48Z,-11449.586,0,1,0
2026-05-30T15:45:53Z,-11448.604,0,1,0
2026-05-30T15:45:58Z,-11444.4375,0,1,0
2026-05-30T15:46:03Z,-11450.892,0,1,0
2026-05-30T15:46:08Z,-11448.386,0,1,0
2026-05-30T15:46:13Z,-11447.333,0,1,0
2026-05-30T15:46:18Z,-11443.76,0,1,0
2026-05-30T15:46:23Z,-11439.952,0,1,0
2026-05-30T15:46:28Z,-11444.035,0,1,0
2026-05-30T15:46:33Z,-11443.991,0,1,0
2026-05-30T15:46:38Z,-8648.622,0,0,0
2026-05-30T15:46:43Z,-8646.51,0,0,0
2026-05-30T15:46:48Z,-8650.895,0,0,0
2026-05-30T15:46:53Z,-8650.118,0,0,0
2026-05-30T15:46:58Z,-8645.729,0,0,0
2026-05-30T15:47:03Z,-8641.396,0,0,0
2026-05-30T15:47:08Z,-8643.2295,0,0,0
2026-05-30T15:47:13Z,-8643.983,0,0,0
2026-05-30T15:47:18Z,-8644.231,0,0,0
2026-05-30T15:47:23Z,-8636.588,0,0,0
2026-05-30T15:47:28Z,-8632.461,0,0,0
2026-05-30T15:47:33Z,-8634.401,0,0,0
2026-05-30T15:47:38Z,-8639.819,0,0,0
2026-05-30T15:47:43Z,-8644.085,0,0,0
2026-05-30T15:47:48Z,-8651.452,0,0,0
2026-05-30T15:47:53Z,-8660.97,0,0,0
2026-05-30T15:47:58Z,-8668.5625,0,0,0
2026-05-30T15:48:03Z,-8681.582,0,0,0
2026-05-30T15:48:08Z,-8696.413,0,0,0
2026-05-30T15:48:13Z,-8701.3,0,0,0
2026-05-30T15:48:18Z,-8710.862,0,0,0
2026-05-30T15:48:23Z,-8713.065,0,0,0
2026-05-30T15:48:28Z,-8707.398,0,0,0
2026-05-30T15:48:33Z,-8694.293,0,0,0
2026-05-30T15:48:38Z,-8682.714,0,0,0
2026-05-30T15:48:43Z,-8672.696,1,0,0
2026-05-30T15:48:48Z,-8669.081,1,0,0
2026-05-30T15:48:53Z,-8672.963,1,0,0
2026-05-30T15:48:58Z,-8672.057,1,0,0
2026-05-30T15:49:03Z,-8691.491,1,0,0
2026-05-30T15:49:08Z,-8693.842,1,0,0
2026-05-30T15:49:13Z,-8687.422,1,0,0
2026-05-30T15:49:18Z,-8646.762,1,0,0
2026-05-30T15:49:23Z,-8631.954,1,0,0
2026-05-30T15:49:28Z,-8605.566,1,0,0
2026-05-30T15:49:33Z,-8587.997,1,0,0
2026-05-30T15:49:38Z,-8561.216,1,0,0
2026-05-30T15:49:43Z,-8547.953,0,0,0
2026-05-30T15:49:48Z,-8545.253,0,0,0
2026-05-30T15:49:53Z,-8532.199,0,0,0
2026-05-30T15:49:58Z,-8528.098,0,0,0
2026-05-30T15:50:03Z,-8523.741,0,0,0
2026-05-30T15:50:08Z,-8528.718,0,0,0
2026-05-30T15:50:13Z,-8538.484,0,0,0
2026-05-30T15:50:18Z,-8539.257,0,0,0
2026-05-30T15:50:23Z,-8551.556,0,0,0
2026-05-30T15:50:28Z,-8559.057,0,0,0
2026-05-30T15:50:33Z,-8566.316,0,0,0
2026-05-30T15:50:38Z,-8565.869,0,0,0
2026-05-30T15:50:43Z,-8568.34,0,0,0
2026-05-30T15:50:48Z,-9322.162,0,1,0
2026-05-30T15:50:53Z,-9349.834,0,1,0
2026-05-30T15:50:58Z,-9375.822,0,1,0
2026-05-30T15:51:03Z,-9408.909,0,1,0
2026-05-30T15:51:08Z,-9443.57,0,1,0
2026-05-30T15:51:13Z,-9467.115,0,1,0
2026-05-30T15:51:18Z,-9488.087,0,1,0
2026-05-30T15:51:23Z,-9511.637,0,1,0
2026-05-30T15:51:28Z,-9536.481,0,1,0
2026-05-30T15:51:33Z,-9569.855,0,1,0
2026-05-30T15:51:38Z,-9592.269,0,1,0
2026-05-30T15:51:43Z,-9602.178,0,1,0
2026-05-30T15:51:48Z,-9603.552,0,1,0
2026-05-30T15:51:53Z,-9613.307,0,1,0
2026-05-30T15:51:58Z,-9633.896,0,1,0
2026-05-30T15:52:03Z,-9660.078,0,1,0
2026-05-30T15:52:08Z,-9684.98,0,1,0
2026-05-30T15:52:13Z,-9703.283,0,1,0
2026-05-30T15:52:18Z,-9711.941,0,1,0
2026-05-30T15:52:23Z,-9722.552,0,1,0
2026-05-30T15:52:28Z,-9728.512,0,1,0
2026-05-30T15:52:33Z,-9726.424,0,1,0
2026-05-30T15:52:38Z,-9719.326,0,1,0
2026-05-30T15:52:43Z,-9717.735,0,1,0
2026-05-30T15:52:48Z,-9704.497,0,1,0
2026-05-30T15:52:53Z,-9689.905,0,1,0
2026-05-30T15:52:58Z,-9679.266,0,1,0
2026-05-30T15:53:03Z,-9666.481,0,1,0
2026-05-30T15:53:08Z,-9657.408,0,1,0
2026-05-30T15:53:13Z,-9645.513,0,1,0
2026-05-30T15:53:18Z,-9625.852,0,1,0
2026-05-30T15:53:23Z,-9613.777,0,1,0
2026-05-30T15:53:28Z,-9606.227,0,1,0
2026-05-30T15:53:33Z,-9597.175,0,1,0
2026-05-30T15:53:38Z,-9574.829,0,1,0
2026-05-30T15:53:43Z,-9554.689,0,1,0
2026-05-30T15:53:48Z,-9534.245,0,1,0
2026-05-30T15:53:53Z,-9519.069,0,1,0
2026-05-30T15:53:58Z,-9497.392,0,1,0
2026-05-30T15:54:03Z,-9491.853,0,1,0
2026-05-30T15:54:08Z,-9466.385,0,1,0
2026-05-30T15:54:13Z,-9458.989,0,1,0
2026-05-30T15:54:18Z,-9451.313,0,1,0
2026-05-30T15:54:23Z,-9462.807,0,1,0
2026-05-30T15:54:28Z,-9474.701,0,1,0
2026-05-30T15:54:33Z,-9481.207,0,1,0
2026-05-30T15:54:38Z,-9485.333,0,1,0
2026-05-30T15:54:43Z,-9500.868,0,1,0
2026-05-30T15:54:48Z,-9515.377,1,1,0
2026-05-30T15:54:53Z,-9528.3545,1,1,0
2026-05-30T15:54:58Z,-9575.654,1,1,0
2026-05-30T15:55:03Z,-9584.544,1,1,0
2026-05-30T15:55:08Z,-9593.491,1,1,0
2026-05-30T15:55:13Z,-9602.226,1,1,0
2026-05-30T15:55:18Z,-9615.063,1,1,0
2026-05-30T15:55:23Z,-9614.79,1,1,0
2026-05-30T15:55:28Z,-9613.346,1,1,0
2026-05-30T15:55:33Z,-9610.372,1,1,0
2026-05-30T15:55:38Z,-9603.513,1,1,0
2026-05-30T15:55:43Z,-9600.182,1,1,0
2026-05-30T15:55:48Z,-9585.946,0,1,0
2026-05-30T15:55:53Z,-9566.001,0,1,0
2026-05-30T15:55:58Z,-9542.976,0,1,0
2026-05-30T15:56:03Z,-9526.615,0,1,0
2026-05-30T15:56:08Z,-9507.693,0,1,0
2026-05-30T15:56:13Z,-9496.537,0,1,0
2026-05-30T15:56:18Z,-9486.451,0,1,0
2026-05-30T15:56:23Z,-9463.527,0,1,0
2026-05-30T15:56:28Z,-9434.762,0,1,0
2026-05-30T15:56:33Z,-9409.283,0,1,0
2026-05-30T15:56:38Z,-9390.98,0,1,0
2026-05-30T15:56:43Z,-9369.986,0,1,0
2026-05-30T15:56:48Z,-9351.621,0,1,0
2026-05-30T15:56:53Z,-9322.964,0,1,0
2026-05-30T15:56:58Z,-9294.741,0,1,0
2026-05-30T15:57:03Z,-9276.434,0,1,0
2026-05-30T15:57:08Z,-9260.085,0,1,0
2026-05-30T15:57:13Z,-9237.753,0,1,0
2026-05-30T15:57:18Z,-9216.687,0,1,0
2026-05-30T15:57:23Z,-9208.285,0,1,0
2026-05-30T15:57:28Z,-9207.257,0,1,0
2026-05-30T15:57:33Z,-9219.382,0,1,0
2026-05-30T15:57:38Z,-9226.068,0,1,0
2026-05-30T15:57:43Z,-9221.218,0,1,0
2026-05-30T15:57:48Z,-9213.535,0,1,0
2026-05-30T15:57:53Z,-9217.126,0,1,0
2026-05-30T15:57:58Z,-9226.529,0,1,0
2026-05-30T15:58:03Z,-9242.402,0,1,0
2026-05-30T15:58:08Z,-9259.85,0,1,0
2026-05-30T15:58:13Z,-9281.035,0,1,0
2026-05-30T15:58:18Z,-9303.086,0,1,0
2026-05-30T15:58:23Z,-9319.465,0,1,0
2026-05-30T15:58:28Z,-9337.167,0,1,0
2026-05-30T15:58:33Z,-9360.213,0,1,0
2026-05-30T15:58:38Z,-9386.989,0,1,0
2026-05-30T15:58:43Z,-9412.744,0,1,0
2026-05-30T15:58:48Z,-9438.811,0,1,0
2026-05-30T15:58:53Z,-9468.102,0,1,0
2026-05-30T15:58:58Z,-9502.155,0,1,0
2026-05-30T15:59:03Z,-9533.838,0,1,0
2026-05-30T15:59:08Z,-9156.011,0,1,0
2026-05-30T15:59:13Z,-9186.452,0,1,0
2026-05-30T15:59:18Z,-9228.65,0,1,0
2026-05-30T15:59:23Z,-9258.334,0,1,0
2026-05-30T15:59:28Z,-9280.396,0,1,0
2026-05-30T15:59:33Z,-9301.485,0,1,0
2026-05-30T15:59:38Z,-9327.67,0,1,0
2026-05-30T15:59:43Z,-9347.834,0,1,0
2026-05-30T15:59:48Z,-9367.473,0,1,0
2026-05-30T15:59:53Z,-9388.313,0,1,0
2026-05-30T15:59:58Z,-9406.316,0,1,0
2026-05-30T16:00:03Z,-9428.252,0,1,0
2026-05-30T16:00:08Z,-9440.949,0,1,0
2026-05-30T16:00:13Z,-9460.716,1,1,0
2026-05-30T16:00:18Z,-9475.732,1,1,0
2026-05-30T16:00:23Z,-9506.333,1,1,0
2026-05-30T16:00:28Z,-9538.347,1,1,0
2026-05-30T16:00:33Z,-9585.217,1,1,0
2026-05-30T16:00:38Z,-9627.81,1,1,0
2026-05-30T16:00:43Z,-9645.608,1,1,0
2026-05-30T16:00:48Z,-9625.681,1,1,0
2026-05-30T16:00:53Z,-9616.323,1,1,0
2026-05-30T16:00:58Z,-9603.79,1,1,0
2026-05-30T16:01:03Z,-9597.004,1,1,0
2026-05-30T16:01:08Z,-9567.643,1,1,0
2026-05-30T16:01:13Z,-9559.96,0,1,0
2026-05-30T16:01:18Z,-9547.159,0,1,0
2026-05-30T16:01:23Z,-9519.609,0,1,0
2026-05-30T16:01:28Z,-9478.129,0,1,0
2026-05-30T16:01:33Z,-9453.593,0,1,0
2026-05-30T16:01:38Z,-9414.587,0,1,0
2026-05-30T16:01:43Z,-9373.518,0,1,0
2026-05-30T16:01:48Z,-9341.94,0,1,0
2026-05-30T16:01:53Z,-9310.275,0,1,0
2026-05-30T16:01:58Z,-9280.458,0,1,0
2026-05-30T16:02:03Z,-9233.807,0,1,0
2026-05-30T16:02:08Z,-9216.104,0,1,0
2026-05-30T16:02:13Z,-9203.269,0,1,0
2026-05-30T16:02:18Z,-9189.848,0,1,0
2026-05-30T16:02:23Z,-9180.125,0,1,0
2026-05-30T16:02:28Z,-9179.252,0,1,0
2026-05-30T16:02:33Z,-9169.945,0,1,0
2026-05-30T16:02:38Z,-9164.685,0,1,0
2026-05-30T16:02:43Z,-9154.299,0,1,0
2026-05-30T16:02:48Z,-9152.124,0,1,0
2026-05-30T16:02:53Z,-9145.299,0,1,0
2026-05-30T16:02:58Z,-9139.169,0,1,0
2026-05-30T16:03:03Z,-9143.221,0,1,0
2026-05-30T16:03:08Z,-9155.282,0,1,0
2026-05-30T16:03:13Z,-9165.799,0,1,0
2026-05-30T16:03:18Z,-9903.0625,0,1,0
2026-05-30T16:03:23Z,-9895.9,0,1,0
2026-05-30T16:03:28Z,-9892.107,0,1,0
2026-05-30T16:03:33Z,-9882.833,0,1,0
2026-05-30T16:03:38Z,-9870.879,0,1,0
2026-05-30T16:03:43Z,-9856.989,0,1,0
2026-05-30T16:03:48Z,-9851.939,0,1,0
2026-05-30T16:03:53Z,-9845.329,0,1,0
2026-05-30T16:03:58Z,-9840.612,0,1,0
2026-05-30T16:04:03Z,-9839.038,0,1,0
2026-05-30T16:04:08Z,-9829.27,0,1,0
2026-05-30T16:04:13Z,-9819.422,0,1,0
2026-05-30T16:04:18Z,-9802.058,0,1,0
2026-05-30T16:04:23Z,-9803.12,0,1,0
2026-05-30T16:04:28Z,-9802.435,0,1,0
2026-05-30T16:04:33Z,-9803.7,0,1,0
2026-05-30T16:04:38Z,-9806.885,0,1,0
2026-05-30T16:04:43Z,-9810.902,0,1,0
2026-05-30T16:04:48Z,-9819.673,0,1,0
2026-05-30T16:04:53Z,-9829.462,0,1,0
2026-05-30T16:04:58Z,-9835.529,0,1,0
2026-05-30T16:05:03Z,-9842.638,0,1,0
2026-05-30T16:05:08Z,-9846.541,0,1,0
2026-05-30T16:05:13Z,-9850.389,0,1,0
2026-05-30T16:05:18Z,-9857.422,0,1,0
2026-05-30T16:05:23Z,-9864.142,0,1,0
2026-05-30T16:05:28Z,-9872.533,0,1,0
2026-05-30T16:05:33Z,-9876.464,0,1,0
2026-05-30T16:05:38Z,-9884.619,0,1,0
2026-05-30T16:05:43Z,-9894.28,0,1,0
2026-05-30T16:05:48Z,-9905.013,0,1,0
2026-05-30T16:05:53Z,-9922.8545,0,1,0
2026-05-30T16:05:58Z,-9940.632,0,1,0
2026-05-30T16:06:03Z,-9960.583,0,1,0
2026-05-30T16:06:08Z,-9980.106,0,1,0
2026-05-30T16:06:13Z,-9995.868,0,1,0
2026-05-30T16:06:18Z,-10012.636,0,1,0
2026-05-30T16:06:23Z,-10026.572,0,1,0
2026-05-30T16:06:28Z,-10041.476,0,1,0
2026-05-30T16:06:33Z,-10058.091,0,1,0
2026-05-30T16:06:38Z,-10068.54,0,1,0
2026-05-30T16:06:43Z,-10077.929,0,1,0
2026-05-30T16:06:48Z,-10086.48,1,1,0
2026-05-30T16:06:53Z,-10085.699,1,1,0
2026-05-30T16:06:58Z,-10066.966,1,1,0
2026-05-30T16:07:03Z,-10053.551,1,1,0
2026-05-30T16:07:08Z,-10036.043,1,1,0
2026-05-30T16:07:13Z,-10019.493,1,1,0
2026-05-30T16:07:18Z,-10001.427,1,1,0
2026-05-30T16:07:23Z,-9986.605,1,1,0
2026-05-30T16:07:28Z,-9557.003,1,1,0
2026-05-30T16:07:33Z,-9540.8,1,1,0
2026-05-30T16:07:38Z,-9511.503,1,1,0
2026-05-30T16:07:43Z,-9478.843,0,1,0
2026-05-30T16:07:48Z,-9447.192,0,1,0
2026-05-30T16:07:53Z,-9417.125,0,1,0
2026-05-30T16:07:58Z,-9388.595,0,1,0
2026-05-30T16:08:03Z,-9372.937,0,1,0
2026-05-30T16:08:08Z,-9344.716,0,1,0
2026-05-30T16:08:13Z,-9313.847,0,1,0
2026-05-30T16:08:18Z,-9295.756,0,1,0
2026-05-30T16:08:23Z,-9288.222,0,1,0
2026-05-30T16:08:28Z,-9285.365,0,1,0
2026-05-30T16:08:33Z,-9280.789,0,1,0
2026-05-30T16:08:38Z,-9273.601,0,1,0
2026-05-30T16:08:43Z,-9259.204,0,1,0
2026-05-30T16:08:48Z,-9239.504,0,1,0
2026-05-30T16:08:53Z,-9225.101,0,1,0
2026-05-30T16:08:58Z,-9210.511,0,1,0
2026-05-30T16:09:03Z,-9192.929,0,1,0
2026-05-30T16:09:08Z,-9175.6875,0,1,0
2026-05-30T16:09:13Z,-9161.839,0,1,0
2026-05-30T16:09:18Z,-9150.867,0,1,0
2026-05-30T16:09:23Z,-9136.794,0,1,0
2026-05-30T16:09:28Z,-9124.839,0,1,0
2026-05-30T16:09:33Z,-9116.149,0,1,0
2026-05-30T16:09:38Z,-9121.04,0,1,0
2026-05-30T16:09:43Z,-9127.914,0,1,0
2026-05-30T16:09:48Z,-9136.481,0,1,0
2026-05-30T16:09:53Z,-9145.555,0,1,0
2026-05-30T16:09:58Z,-9155.417,0,1,0
2026-05-30T16:10:03Z,-9169.304,0,1,0
2026-05-30T16:10:08Z,-9184.305,0,1,0
2026-05-30T16:10:13Z,-9200.362,0,1,0
2026-05-30T16:10:18Z,-9224.324,0,1,0
2026-05-30T16:10:23Z,-9249.715,0,1,0
2026-05-30T16:10:28Z,-9283.711,0,1,0
2026-05-30T16:10:33Z,-9313.649,0,1,0
2026-05-30T16:10:38Z,-9336.661,0,1,0
2026-05-30T16:10:43Z,-9357.972,0,1,0
2026-05-30T16:10:48Z,-9370.197,0,1,0
2026-05-30T16:10:53Z,-9385.857,0,1,0
2026-05-30T16:10:58Z,-9398.187,0,1,0
2026-05-30T16:11:03Z,-9403.652,0,1,0
2026-05-30T16:11:08Z,-9412.413,0,1,0
2026-05-30T16:11:13Z,-9419.305,0,1,0
2026-05-30T16:11:18Z,-9432.264,0,1,0
2026-05-30T16:11:23Z,-9436.155,0,1,0
2026-05-30T16:11:28Z,-9438.129,0,1,0
2026-05-30T16:11:33Z,-9439.349,0,1,0
2026-05-30T16:11:38Z,-8388.479,0,0,0
2026-05-30T16:11:43Z,-8383.655,0,0,0
2026-05-30T16:11:48Z,-8378.122,0,0,0
2026-05-30T16:11:53Z,-8374.353,0,0,0
2026-05-30T16:11:58Z,-8373.572,0,0,0
2026-05-30T16:12:03Z,-8380.029,0,0,0
2026-05-30T16:12:08Z,-8383.981,0,0,0
2026-05-30T16:12:13Z,-8385.82,0,0,0
2026-05-30T16:12:18Z,-8393.609,0,0,0
2026-05-30T16:12:23Z,-8406.158,0,0,0
2026-05-30T16:12:28Z,-8414.941,0,0,0
2026-05-30T16:12:33Z,-8437.131,0,0,0
2026-05-30T16:12:38Z,-8444.418,0,0,0
2026-05-30T16:12:43Z,-8438.144,0,0,0
2026-05-30T16:12:48Z,-8404.885,0,0,0
2026-05-30T16:12:53Z,-8397.787,0,0,0
2026-05-30T16:12:58Z,-8403.092,1,0,0
2026-05-30T16:13:03Z,-8425.998,1,0,0
2026-05-30T16:13:08Z,-8444.962,1,0,0
2026-05-30T16:13:13Z,-8462.198,1,0,0
2026-05-30T16:13:18Z,-8497.058,1,0,0
2026-05-30T16:13:23Z,-8525.06,1,0,0
2026-05-30T16:13:28Z,-8544.943,1,0,0
2026-05-30T16:13:33Z,-8522.524,1,0,0
2026-05-30T16:13:38Z,-8540.627,1,0,0
2026-05-30T16:13:43Z,-8546.507,1,0,0
2026-05-30T16:13:48Z,-8558.441,1,0,0
2026-05-30T16:13:53Z,-8551.506,1,0,0
2026-05-30T16:13:58Z,-8543.515,0,0,0
2026-05-30T16:14:03Z,-8521.966,0,0,0
2026-05-30T16:14:08Z,-8485.778,0,0,0
2026-05-30T16:14:13Z,-8450.493,0,0,0
2026-05-30T16:14:18Z,-8415.29,0,0,0
2026-05-30T16:14:23Z,-8381.725,0,0,0
2026-05-30T16:14:28Z,-8355.505,0,0,0
2026-05-30T16:14:33Z,-8345.37,0,0,0
2026-05-30T16:14:38Z,-8353.207,0,0,0
2026-05-30T16:14:43Z,-8362.462,0,0,0
2026-05-30T16:14:48Z,-8359.442,0,0,0
2026-05-30T16:14:53Z,-8369.813,0,0,0
2026-05-30T16:14:58Z,-8380.676,0,0,0
2026-05-30T16:15:03Z,-8382.782,0,0,0
2026-05-30T16:15:08Z,-8384.487,0,0,0
2026-05-30T16:15:13Z,-8383.037,0,0,0
2026-05-30T16:15:18Z,-8389.002,0,0,0
2026-05-30T16:15:23Z,-8399.891,0,0,0
2026-05-30T16:15:28Z,-8409.411,0,0,0
2026-05-30T16:15:33Z,-8413.184,0,0,0
2026-05-30T16:15:38Z,-8408.254,0,0,0
2026-05-30T16:15:43Z,-8401.394,0,0,0
2026-05-30T16:15:48Z,-9495.939,0,1,0
2026-05-30T16:15:53Z,-9491.7,0,1,0
2026-05-30T16:15:58Z,-9484.109,0,1,0
2026-05-30T16:16:03Z,-9491.144,0,1,0
2026-05-30T16:16:08Z,-9491.936,0,1,0
2026-05-30T16:16:13Z,-9486.747,0,1,0
2026-05-30T16:16:18Z,-9475.428,0,1,0
2026-05-30T16:16:23Z,-9465.424,0,1,0
2026-05-30T16:16:28Z,-9456.029,0,1,0
2026-05-30T16:16:33Z,-9446.937,0,1,0
2026-05-30T16:16:38Z,-9416.066,0,1,0
2026-05-30T16:16:43Z,-9393.002,0,1,0
2026-05-30T16:16:48Z,-9362.867,0,1,0
2026-05-30T16:16:53Z,-9356.98,0,1,0
2026-05-30T16:16:58Z,-9354.735,0,1,0
2026-05-30T16:17:03Z,-9358.95,0,1,0
2026-05-30T16:17:08Z,-9367.239,0,1,0
2026-05-30T16:17:13Z,-9374.659,0,1,0
2026-05-30T16:17:18Z,-9382.006,0,1,0
2026-05-30T16:17:23Z,-9379.12,0,1,0
2026-05-30T16:17:28Z,-9366.256,0,1,0
2026-05-30T16:17:33Z,-9353.146,0,1,0
2026-05-30T16:17:38Z,-9332.503,0,1,0
2026-05-30T16:17:43Z,-9310.275,0,1,0
2026-05-30T16:17:48Z,-9284.29,0,1,0
2026-05-30T16:17:53Z,-9265.983,0,1,0
2026-05-30T16:17:58Z,-9242.974,0,1,0
2026-05-30T16:18:03Z,-9228.742,0,1,0
2026-05-30T16:18:08Z,-9212.864,1,1,0
2026-05-30T16:18:13Z,-9203.241,1,1,0
2026-05-30T16:18:18Z,-9195.438,1,1,0
2026-05-30T16:18:23Z,-9185.893,1,1,0
2026-05-30T16:18:28Z,-9170.494,1,1,0
2026-05-30T16:18:33Z,-9170.635,1,1,0
2026-05-30T16:18:38Z,-9175.903,1,1,0
2026-05-30T16:18:43Z,-9194.272,1,1,0
2026-05-30T16:18:48Z,-9197.77,1,1,0
2026-05-30T16:18:53Z,-9201.619,1,1,0
2026-05-30T16:18:58Z,-9205.068,1,1,0
2026-05-30T16:19:03Z,-9211.973,1,1,0
2026-05-30T16:19:08Z,-9211.1045,0,1,0
2026-05-30T16:19:13Z,-9210.084,0,1,0
2026-05-30T16:19:18Z,-9209.816,0,1,0
2026-05-30T16:19:23Z,-9202.83,0,1,0
2026-05-30T16:19:28Z,-9200.3125,0,1,0
2026-05-30T16:19:33Z,-9192.302,0,1,0
2026-05-30T16:19:38Z,-9183.953,0,1,0
2026-05-30T16:19:43Z,-9171.7295,0,1,0
2026-05-30T16:19:48Z,-9158.108,0,1,0
2026-05-30T16:19:53Z,-9143.051,0,1,0
2026-05-30T16:19:58Z,-7664.2876,0,0,0
2026-05-30T16:20:03Z,-7673.313,0,0,0
